Date,City,Pollutant,Concentration,Year,Month,YearMonth,Period
2020-09-14,Sheffield,NO2,26,2020,9,2020-09-01,Pandemic
2020-09-14,Sheffield,PM10,17,2020,9,2020-09-01,Pandemic
2020-09-14,Sheffield,PM2.5,10,2020,9,2020-09-01,Pandemic
2020-09-15,Edinburgh,O3,13,2020,9,2020-09-01,Pandemic
2020-09-15,Edinburgh,SO2,1,2020,9,2020-09-01,Pandemic
2020-09-15,Edinburgh,CO,0.098,2020,9,2020-09-01,Pandemic
2020-09-15,Edinburgh,PM10,20,2020,9,2020-09-01,Pandemic
2020-09-15,Edinburgh,PM2.5,10,2020,9,2020-09-01,Pandemic
2020-09-15,London,O3,68,2020,9,2020-09-01,Pandemic
2020-09-15,London,NO2,45,2020,9,2020-09-01,Pandemic
2020-09-15,London,CO,0.14,2020,9,2020-09-01,Pandemic
2020-09-15,London,PM10,38,2020,9,2020-09-01,Pandemic
2020-09-15,London,PM2.5,24,2020,9,2020-09-01,Pandemic
2020-09-15,Manchester,O3,39,2020,9,2020-09-01,Pandemic
2020-09-15,Manchester,NO2,52,2020,9,2020-09-01,Pandemic
2020-09-15,Manchester,SO2,1,2020,9,2020-09-01,Pandemic
2020-09-15,Manchester,PM10,23,2020,9,2020-09-01,Pandemic
2020-09-15,Manchester,PM2.5,11,2020,9,2020-09-01,Pandemic
2020-09-15,Sheffield,O3,37,2020,9,2020-09-01,Pandemic
2020-09-15,Sheffield,NO2,44,2020,9,2020-09-01,Pandemic
2020-09-15,Sheffield,PM10,26,2020,9,2020-09-01,Pandemic
2020-09-15,Sheffield,PM2.5,13,2020,9,2020-09-01,Pandemic
2020-09-16,Edinburgh,O3,60,2020,9,2020-09-01,Pandemic
2020-09-16,Edinburgh,SO2,0,2020,9,2020-09-01,Pandemic
2020-09-16,Edinburgh,CO,0.042,2020,9,2020-09-01,Pandemic
2020-09-16,Edinburgh,PM10,12,2020,9,2020-09-01,Pandemic
2020-09-16,Edinburgh,PM2.5,4,2020,9,2020-09-01,Pandemic
2020-09-16,London,O3,87,2020,9,2020-09-01,Pandemic
2020-09-16,London,NO2,18,2020,9,2020-09-01,Pandemic
2020-09-16,London,SO2,3,2020,9,2020-09-01,Pandemic
2020-09-16,London,CO,0.16,2020,9,2020-09-01,Pandemic
2020-09-16,London,PM10,24,2020,9,2020-09-01,Pandemic
2020-09-16,London,PM2.5,14,2020,9,2020-09-01,Pandemic
2020-09-16,Manchester,O3,22,2020,9,2020-09-01,Pandemic
2020-09-16,Manchester,NO2,29,2020,9,2020-09-01,Pandemic
2020-09-16,Manchester,SO2,0,2020,9,2020-09-01,Pandemic
2020-09-16,Manchester,PM10,25,2020,9,2020-09-01,Pandemic
2020-09-16,Manchester,PM2.5,15,2020,9,2020-09-01,Pandemic
2020-09-16,Sheffield,O3,35,2020,9,2020-09-01,Pandemic
2020-09-16,Sheffield,NO2,18,2020,9,2020-09-01,Pandemic
2020-09-16,Sheffield,PM10,21,2020,9,2020-09-01,Pandemic
2020-09-16,Sheffield,PM2.5,12,2020,9,2020-09-01,Pandemic
2020-09-17,Edinburgh,O3,38,2020,9,2020-09-01,Pandemic
2020-09-17,Edinburgh,SO2,1,2020,9,2020-09-01,Pandemic
2020-09-17,Edinburgh,CO,0.075,2020,9,2020-09-01,Pandemic
2020-09-17,Edinburgh,PM10,12,2020,9,2020-09-01,Pandemic
2020-09-17,Edinburgh,PM2.5,6,2020,9,2020-09-01,Pandemic
2020-09-17,London,O3,66,2020,9,2020-09-01,Pandemic
2020-09-17,London,NO2,14,2020,9,2020-09-01,Pandemic
2020-09-17,London,SO2,1,2020,9,2020-09-01,Pandemic
2020-09-17,London,CO,0.084,2020,9,2020-09-01,Pandemic
2020-09-17,London,PM10,17,2020,9,2020-09-01,Pandemic
2020-09-17,London,PM2.5,6,2020,9,2020-09-01,Pandemic
2020-09-17,Manchester,O3,37,2020,9,2020-09-01,Pandemic
2020-09-17,Manchester,NO2,25,2020,9,2020-09-01,Pandemic
2020-09-17,Manchester,SO2,1,2020,9,2020-09-01,Pandemic
2020-09-17,Manchester,PM10,21,2020,9,2020-09-01,Pandemic
2020-09-17,Manchester,PM2.5,9,2020,9,2020-09-01,Pandemic
2020-09-17,Sheffield,O3,41,2020,9,2020-09-01,Pandemic
2020-09-17,Sheffield,NO2,20,2020,9,2020-09-01,Pandemic
2020-09-17,Sheffield,PM10,21,2020,9,2020-09-01,Pandemic
2020-09-17,Sheffield,PM2.5,8,2020,9,2020-09-01,Pandemic
2020-09-18,Edinburgh,O3,30,2020,9,2020-09-01,Pandemic
2020-09-18,Edinburgh,SO2,1,2020,9,2020-09-01,Pandemic
2020-09-18,Edinburgh,CO,0.087,2020,9,2020-09-01,Pandemic
2020-09-18,Edinburgh,PM10,17,2020,9,2020-09-01,Pandemic
2020-09-18,Edinburgh,PM2.5,7,2020,9,2020-09-01,Pandemic
2020-09-18,London,O3,63,2020,9,2020-09-01,Pandemic
2020-09-18,London,NO2,18,2020,9,2020-09-01,Pandemic
2020-09-18,London,SO2,2,2020,9,2020-09-01,Pandemic
2020-09-18,London,CO,0.092,2020,9,2020-09-01,Pandemic
2020-09-18,London,PM10,17,2020,9,2020-09-01,Pandemic
2020-09-18,London,PM2.5,5,2020,9,2020-09-01,Pandemic
2020-09-18,Manchester,O3,39,2020,9,2020-09-01,Pandemic
2020-09-18,Manchester,NO2,25,2020,9,2020-09-01,Pandemic
2020-09-18,Manchester,SO2,0,2020,9,2020-09-01,Pandemic
2020-09-18,Manchester,PM10,19,2020,9,2020-09-01,Pandemic
2020-09-18,Manchester,PM2.5,7,2020,9,2020-09-01,Pandemic
2020-09-18,Sheffield,O3,39,2020,9,2020-09-01,Pandemic
2020-09-18,Sheffield,NO2,26,2020,9,2020-09-01,Pandemic
2020-09-18,Sheffield,PM10,19,2020,9,2020-09-01,Pandemic
2020-09-18,Sheffield,PM2.5,7,2020,9,2020-09-01,Pandemic
2020-09-19,Edinburgh,O3,60,2020,9,2020-09-01,Pandemic
2020-09-19,Edinburgh,SO2,0,2020,9,2020-09-01,Pandemic
2020-09-19,Edinburgh,CO,0.037,2020,9,2020-09-01,Pandemic
2020-09-19,Edinburgh,PM10,7,2020,9,2020-09-01,Pandemic
2020-09-19,Edinburgh,PM2.5,3,2020,9,2020-09-01,Pandemic
2020-09-19,London,O3,74,2020,9,2020-09-01,Pandemic
2020-09-19,London,NO2,14,2020,9,2020-09-01,Pandemic
2020-09-19,London,SO2,2,2020,9,2020-09-01,Pandemic
2020-09-19,London,CO,0.091,2020,9,2020-09-01,Pandemic
2020-09-19,London,PM10,18,2020,9,2020-09-01,Pandemic
2020-09-19,London,PM2.5,6,2020,9,2020-09-01,Pandemic
2020-09-19,Manchester,O3,53,2020,9,2020-09-01,Pandemic
2020-09-19,Manchester,NO2,18,2020,9,2020-09-01,Pandemic
2020-09-19,Manchester,SO2,1,2020,9,2020-09-01,Pandemic
2020-09-19,Manchester,PM10,17,2020,9,2020-09-01,Pandemic
2020-09-19,Manchester,PM2.5,7,2020,9,2020-09-01,Pandemic
2020-09-19,Sheffield,O3,57,2020,9,2020-09-01,Pandemic
2020-09-19,Sheffield,NO2,12,2020,9,2020-09-01,Pandemic
2020-09-19,Sheffield,PM10,14,2020,9,2020-09-01,Pandemic
2020-09-19,Sheffield,PM2.5,6,2020,9,2020-09-01,Pandemic
2020-09-20,Edinburgh,O3,38,2020,9,2020-09-01,Pandemic
2020-09-20,Edinburgh,SO2,1,2020,9,2020-09-01,Pandemic
2020-09-20,Edinburgh,CO,0.055,2020,9,2020-09-01,Pandemic
2020-09-20,Edinburgh,PM10,4,2020,9,2020-09-01,Pandemic
2020-09-20,Edinburgh,PM2.5,2,2020,9,2020-09-01,Pandemic
2020-09-20,London,NO2,12,2020,9,2020-09-01,Pandemic
2020-09-20,London,SO2,1,2020,9,2020-09-01,Pandemic
2020-09-20,London,CO,0.082,2020,9,2020-09-01,Pandemic
2020-09-20,London,PM10,17,2020,9,2020-09-01,Pandemic
2020-09-20,London,PM2.5,7,2020,9,2020-09-01,Pandemic
2020-09-20,Manchester,O3,44,2020,9,2020-09-01,Pandemic
2020-09-20,Manchester,NO2,17,2020,9,2020-09-01,Pandemic
2020-09-20,Manchester,SO2,1,2020,9,2020-09-01,Pandemic
2020-09-20,Manchester,PM10,12,2020,9,2020-09-01,Pandemic
2020-09-20,Manchester,PM2.5,7,2020,9,2020-09-01,Pandemic
2020-09-20,Sheffield,O3,54,2020,9,2020-09-01,Pandemic
2020-09-20,Sheffield,NO2,12,2020,9,2020-09-01,Pandemic
2020-09-20,Sheffield,PM10,10,2020,9,2020-09-01,Pandemic
2020-09-20,Sheffield,PM2.5,6,2020,9,2020-09-01,Pandemic
2020-09-21,Edinburgh,O3,44,2020,9,2020-09-01,Pandemic
2020-09-21,Edinburgh,SO2,0,2020,9,2020-09-01,Pandemic
2020-09-21,Edinburgh,CO,0.046,2020,9,2020-09-01,Pandemic
2020-09-21,Edinburgh,PM10,12,2020,9,2020-09-01,Pandemic
2020-09-21,Edinburgh,PM2.5,7,2020,9,2020-09-01,Pandemic
2020-09-21,London,O3,52,2020,9,2020-09-01,Pandemic
2020-09-21,London,NO2,39,2020,9,2020-09-01,Pandemic
2020-09-21,London,SO2,2,2020,9,2020-09-01,Pandemic
2020-09-21,London,CO,0.18,2020,9,2020-09-01,Pandemic
2020-09-21,London,PM10,21,2020,9,2020-09-01,Pandemic
2020-09-21,London,PM2.5,11,2020,9,2020-09-01,Pandemic
2020-09-21,Manchester,O3,27,2020,9,2020-09-01,Pandemic
2020-09-21,Manchester,NO2,39,2020,9,2020-09-01,Pandemic
2020-09-21,Manchester,SO2,1,2020,9,2020-09-01,Pandemic
2020-09-21,Manchester,PM10,25,2020,9,2020-09-01,Pandemic
2020-09-21,Manchester,PM2.5,14,2020,9,2020-09-01,Pandemic
2020-09-21,Sheffield,O3,39,2020,9,2020-09-01,Pandemic
2020-09-21,Sheffield,NO2,32,2020,9,2020-09-01,Pandemic
2020-09-21,Sheffield,PM10,17,2020,9,2020-09-01,Pandemic
2020-09-21,Sheffield,PM2.5,9,2020,9,2020-09-01,Pandemic
2020-09-22,Edinburgh,O3,63,2020,9,2020-09-01,Pandemic
2020-09-22,Edinburgh,NO2,7,2020,9,2020-09-01,Pandemic
2020-09-22,Edinburgh,SO2,1,2020,9,2020-09-01,Pandemic
2020-09-22,Edinburgh,CO,0.04,2020,9,2020-09-01,Pandemic
2020-09-22,Edinburgh,PM10,8,2020,9,2020-09-01,Pandemic
2020-09-22,Edinburgh,PM2.5,5,2020,9,2020-09-01,Pandemic
2020-09-22,London,O3,67,2020,9,2020-09-01,Pandemic
2020-09-22,London,NO2,29,2020,9,2020-09-01,Pandemic
2020-09-22,London,SO2,3,2020,9,2020-09-01,Pandemic
2020-09-22,London,CO,0.17,2020,9,2020-09-01,Pandemic
2020-09-22,London,PM10,20,2020,9,2020-09-01,Pandemic
2020-09-22,London,PM2.5,12,2020,9,2020-09-01,Pandemic
2020-09-22,Manchester,O3,32,2020,9,2020-09-01,Pandemic
2020-09-22,Manchester,NO2,39,2020,9,2020-09-01,Pandemic
2020-09-22,Manchester,SO2,1,2020,9,2020-09-01,Pandemic
2020-09-22,Manchester,PM10,28,2020,9,2020-09-01,Pandemic
2020-09-22,Manchester,PM2.5,17,2020,9,2020-09-01,Pandemic
2020-09-22,Sheffield,O3,56,2020,9,2020-09-01,Pandemic
2020-09-22,Sheffield,NO2,26,2020,9,2020-09-01,Pandemic
2020-09-22,Sheffield,PM10,28,2020,9,2020-09-01,Pandemic
2020-09-22,Sheffield,PM2.5,16,2020,9,2020-09-01,Pandemic
2020-09-23,Edinburgh,O3,48,2020,9,2020-09-01,Pandemic
2020-09-23,Edinburgh,NO2,18,2020,9,2020-09-01,Pandemic
2020-09-23,Edinburgh,SO2,1,2020,9,2020-09-01,Pandemic
2020-09-23,Edinburgh,CO,0.044,2020,9,2020-09-01,Pandemic
2020-09-23,Edinburgh,PM10,5,2020,9,2020-09-01,Pandemic
2020-09-23,Edinburgh,PM2.5,2,2020,9,2020-09-01,Pandemic
2020-09-23,London,O3,68,2020,9,2020-09-01,Pandemic
2020-09-23,London,NO2,15,2020,9,2020-09-01,Pandemic
2020-09-23,London,SO2,2,2020,9,2020-09-01,Pandemic
2020-09-23,London,CO,0.14,2020,9,2020-09-01,Pandemic
2020-09-23,London,PM10,8,2020,9,2020-09-01,Pandemic
2020-09-23,London,PM2.5,5,2020,9,2020-09-01,Pandemic
2020-09-23,Manchester,O3,30,2020,9,2020-09-01,Pandemic
2020-09-23,Manchester,NO2,26,2020,9,2020-09-01,Pandemic
2020-09-23,Manchester,SO2,1,2020,9,2020-09-01,Pandemic
2020-09-23,Manchester,PM10,6,2020,9,2020-09-01,Pandemic
2020-09-23,Manchester,PM2.5,4,2020,9,2020-09-01,Pandemic
2020-09-23,Sheffield,O3,47,2020,9,2020-09-01,Pandemic
2020-09-23,Sheffield,NO2,18,2020,9,2020-09-01,Pandemic
2020-09-23,Sheffield,PM10,6,2020,9,2020-09-01,Pandemic
2020-09-23,Sheffield,PM2.5,4,2020,9,2020-09-01,Pandemic
2020-09-24,Edinburgh,O3,46,2020,9,2020-09-01,Pandemic
2020-09-24,Edinburgh,NO2,17,2020,9,2020-09-01,Pandemic
2020-09-24,Edinburgh,SO2,1,2020,9,2020-09-01,Pandemic
2020-09-24,Edinburgh,CO,0.049,2020,9,2020-09-01,Pandemic
2020-09-24,Edinburgh,PM10,7,2020,9,2020-09-01,Pandemic
2020-09-24,Edinburgh,PM2.5,3,2020,9,2020-09-01,Pandemic
2020-09-24,London,O3,50,2020,9,2020-09-01,Pandemic
2020-09-24,London,NO2,22,2020,9,2020-09-01,Pandemic
2020-09-24,London,SO2,2,2020,9,2020-09-01,Pandemic
2020-09-24,London,CO,0.13,2020,9,2020-09-01,Pandemic
2020-09-24,London,PM10,6,2020,9,2020-09-01,Pandemic
2020-09-24,London,PM2.5,3,2020,9,2020-09-01,Pandemic
2020-09-24,Manchester,O3,28,2020,9,2020-09-01,Pandemic
2020-09-24,Manchester,NO2,29,2020,9,2020-09-01,Pandemic
2020-09-24,Manchester,SO2,1,2020,9,2020-09-01,Pandemic
2020-09-24,Manchester,PM10,9,2020,9,2020-09-01,Pandemic
2020-09-24,Manchester,PM2.5,4,2020,9,2020-09-01,Pandemic
2020-09-24,Sheffield,O3,40,2020,9,2020-09-01,Pandemic
2020-09-24,Sheffield,NO2,19,2020,9,2020-09-01,Pandemic
2020-09-24,Sheffield,PM10,7,2020,9,2020-09-01,Pandemic
2020-09-24,Sheffield,PM2.5,4,2020,9,2020-09-01,Pandemic
2020-09-25,Edinburgh,O3,42,2020,9,2020-09-01,Pandemic
2020-09-25,Edinburgh,NO2,16,2020,9,2020-09-01,Pandemic
2020-09-25,Edinburgh,SO2,0,2020,9,2020-09-01,Pandemic
2020-09-25,Edinburgh,CO,0.047,2020,9,2020-09-01,Pandemic
2020-09-25,Edinburgh,PM10,5,2020,9,2020-09-01,Pandemic
2020-09-25,Edinburgh,PM2.5,2,2020,9,2020-09-01,Pandemic
2020-09-25,London,O3,50,2020,9,2020-09-01,Pandemic
2020-09-25,London,NO2,14,2020,9,2020-09-01,Pandemic
2020-09-25,London,SO2,4,2020,9,2020-09-01,Pandemic
2020-09-25,London,CO,0.11,2020,9,2020-09-01,Pandemic
2020-09-25,London,PM10,9,2020,9,2020-09-01,Pandemic
2020-09-25,London,PM2.5,4,2020,9,2020-09-01,Pandemic
2020-09-25,Manchester,O3,39,2020,9,2020-09-01,Pandemic
2020-09-25,Manchester,NO2,18,2020,9,2020-09-01,Pandemic
2020-09-25,Manchester,SO2,1,2020,9,2020-09-01,Pandemic
2020-09-25,Manchester,PM10,8,2020,9,2020-09-01,Pandemic
2020-09-25,Manchester,PM2.5,3,2020,9,2020-09-01,Pandemic
2020-09-25,Sheffield,O3,53,2020,9,2020-09-01,Pandemic
2020-09-25,Sheffield,NO2,6,2020,9,2020-09-01,Pandemic
2020-09-25,Sheffield,PM10,7,2020,9,2020-09-01,Pandemic
2020-09-25,Sheffield,PM2.5,3,2020,9,2020-09-01,Pandemic
2020-09-26,Edinburgh,O3,42,2020,9,2020-09-01,Pandemic
2020-09-26,Edinburgh,NO2,20,2020,9,2020-09-01,Pandemic
2020-09-26,Edinburgh,SO2,1,2020,9,2020-09-01,Pandemic
2020-09-26,Edinburgh,CO,0.046,2020,9,2020-09-01,Pandemic
2020-09-26,Edinburgh,PM10,9,2020,9,2020-09-01,Pandemic
2020-09-26,Edinburgh,PM2.5,4,2020,9,2020-09-01,Pandemic
2020-09-26,London,O3,56,2020,9,2020-09-01,Pandemic
2020-09-26,London,NO2,9,2020,9,2020-09-01,Pandemic
2020-09-26,London,SO2,2,2020,9,2020-09-01,Pandemic
2020-09-26,London,CO,0.091,2020,9,2020-09-01,Pandemic
2020-09-26,London,PM10,8,2020,9,2020-09-01,Pandemic
2020-09-26,London,PM2.5,4,2020,9,2020-09-01,Pandemic
2020-09-26,Manchester,O3,38,2020,9,2020-09-01,Pandemic
2020-09-26,Manchester,NO2,20,2020,9,2020-09-01,Pandemic
2020-09-26,Manchester,SO2,0,2020,9,2020-09-01,Pandemic
2020-09-26,Manchester,PM10,11,2020,9,2020-09-01,Pandemic
2020-09-26,Manchester,PM2.5,5,2020,9,2020-09-01,Pandemic
2020-09-26,Sheffield,O3,52,2020,9,2020-09-01,Pandemic
2020-09-26,Sheffield,NO2,8,2020,9,2020-09-01,Pandemic
2020-09-26,Sheffield,PM10,11,2020,9,2020-09-01,Pandemic
2020-09-26,Sheffield,PM2.5,5,2020,9,2020-09-01,Pandemic
2020-09-27,Edinburgh,O3,33,2020,9,2020-09-01,Pandemic
2020-09-27,Edinburgh,NO2,27,2020,9,2020-09-01,Pandemic
2020-09-27,Edinburgh,SO2,1,2020,9,2020-09-01,Pandemic
2020-09-27,Edinburgh,CO,0.085,2020,9,2020-09-01,Pandemic
2020-09-27,Edinburgh,PM10,13,2020,9,2020-09-01,Pandemic
2020-09-27,Edinburgh,PM2.5,7,2020,9,2020-09-01,Pandemic
2020-09-27,London,O3,61,2020,9,2020-09-01,Pandemic
2020-09-27,London,NO2,9,2020,9,2020-09-01,Pandemic
2020-09-27,London,SO2,2,2020,9,2020-09-01,Pandemic
2020-09-27,London,CO,0.1,2020,9,2020-09-01,Pandemic
2020-09-27,London,PM10,9,2020,9,2020-09-01,Pandemic
2020-09-27,London,PM2.5,5,2020,9,2020-09-01,Pandemic
2020-09-27,Manchester,O3,36,2020,9,2020-09-01,Pandemic
2020-09-27,Manchester,NO2,20,2020,9,2020-09-01,Pandemic
2020-09-27,Manchester,SO2,1,2020,9,2020-09-01,Pandemic
2020-09-27,Manchester,PM10,14,2020,9,2020-09-01,Pandemic
2020-09-27,Manchester,PM2.5,7,2020,9,2020-09-01,Pandemic
2020-09-27,Sheffield,O3,45,2020,9,2020-09-01,Pandemic
2020-09-27,Sheffield,NO2,15,2020,9,2020-09-01,Pandemic
2020-09-27,Sheffield,PM10,15,2020,9,2020-09-01,Pandemic
2020-09-27,Sheffield,PM2.5,8,2020,9,2020-09-01,Pandemic
2020-09-28,Edinburgh,O3,23,2020,9,2020-09-01,Pandemic
2020-09-28,Edinburgh,NO2,29,2020,9,2020-09-01,Pandemic
2020-09-28,Edinburgh,SO2,1,2020,9,2020-09-01,Pandemic
2020-09-28,Edinburgh,CO,0.096,2020,9,2020-09-01,Pandemic
2020-09-28,Edinburgh,PM10,10,2020,9,2020-09-01,Pandemic
2020-09-28,Edinburgh,PM2.5,5,2020,9,2020-09-01,Pandemic
2020-09-28,London,O3,42,2020,9,2020-09-01,Pandemic
2020-09-28,London,NO2,23,2020,9,2020-09-01,Pandemic
2020-09-28,London,SO2,2,2020,9,2020-09-01,Pandemic
2020-09-28,London,CO,0.15,2020,9,2020-09-01,Pandemic
2020-09-28,London,PM10,12,2020,9,2020-09-01,Pandemic
2020-09-28,London,PM2.5,7,2020,9,2020-09-01,Pandemic
2020-09-28,Manchester,O3,7,2020,9,2020-09-01,Pandemic
2020-09-28,Manchester,NO2,44,2020,9,2020-09-01,Pandemic
2020-09-28,Manchester,SO2,1,2020,9,2020-09-01,Pandemic
2020-09-28,Manchester,PM10,19,2020,9,2020-09-01,Pandemic
2020-09-28,Manchester,PM2.5,11,2020,9,2020-09-01,Pandemic
2020-09-28,Sheffield,O3,20,2020,9,2020-09-01,Pandemic
2020-09-28,Sheffield,NO2,35,2020,9,2020-09-01,Pandemic
2020-09-28,Sheffield,PM10,13,2020,9,2020-09-01,Pandemic
2020-09-28,Sheffield,PM2.5,7,2020,9,2020-09-01,Pandemic
2020-09-29,Edinburgh,O3,33,2020,9,2020-09-01,Pandemic
2020-09-29,Edinburgh,NO2,16,2020,9,2020-09-01,Pandemic
2020-09-29,Edinburgh,SO2,1,2020,9,2020-09-01,Pandemic
2020-09-29,Edinburgh,CO,0.06,2020,9,2020-09-01,Pandemic
2020-09-29,Edinburgh,PM10,9,2020,9,2020-09-01,Pandemic
2020-09-29,Edinburgh,PM2.5,4,2020,9,2020-09-01,Pandemic
2020-09-29,London,O3,30,2020,9,2020-09-01,Pandemic
2020-09-29,London,NO2,27,2020,9,2020-09-01,Pandemic
2020-09-29,London,SO2,2,2020,9,2020-09-01,Pandemic
2020-09-29,London,CO,0.16,2020,9,2020-09-01,Pandemic
2020-09-29,London,PM10,11,2020,9,2020-09-01,Pandemic
2020-09-29,London,PM2.5,8,2020,9,2020-09-01,Pandemic
2020-09-29,Manchester,O3,10,2020,9,2020-09-01,Pandemic
2020-09-29,Manchester,NO2,37,2020,9,2020-09-01,Pandemic
2020-09-29,Manchester,SO2,1,2020,9,2020-09-01,Pandemic
2020-09-29,Manchester,PM10,17,2020,9,2020-09-01,Pandemic
2020-09-29,Manchester,PM2.5,11,2020,9,2020-09-01,Pandemic
2020-09-29,Sheffield,O3,28,2020,9,2020-09-01,Pandemic
2020-09-29,Sheffield,NO2,30,2020,9,2020-09-01,Pandemic
2020-09-29,Sheffield,PM10,15,2020,9,2020-09-01,Pandemic
2020-09-29,Sheffield,PM2.5,10,2020,9,2020-09-01,Pandemic
2020-09-30,Edinburgh,O3,39,2020,9,2020-09-01,Pandemic
2020-09-30,Edinburgh,NO2,12,2020,9,2020-09-01,Pandemic
2020-09-30,Edinburgh,SO2,0,2020,9,2020-09-01,Pandemic
2020-09-30,Edinburgh,CO,0.043,2020,9,2020-09-01,Pandemic
2020-09-30,Edinburgh,PM10,4,2020,9,2020-09-01,Pandemic
2020-09-30,Edinburgh,PM2.5,2,2020,9,2020-09-01,Pandemic
2020-09-30,London,O3,51,2020,9,2020-09-01,Pandemic
2020-09-30,London,NO2,17,2020,9,2020-09-01,Pandemic
2020-09-30,London,SO2,3,2020,9,2020-09-01,Pandemic
2020-09-30,London,CO,0.11,2020,9,2020-09-01,Pandemic
2020-09-30,London,PM10,9,2020,9,2020-09-01,Pandemic
2020-09-30,London,PM2.5,6,2020,9,2020-09-01,Pandemic
2020-09-30,Manchester,O3,17,2020,9,2020-09-01,Pandemic
2020-09-30,Manchester,NO2,32,2020,9,2020-09-01,Pandemic
2020-09-30,Manchester,SO2,1,2020,9,2020-09-01,Pandemic
2020-09-30,Manchester,PM10,10,2020,9,2020-09-01,Pandemic
2020-09-30,Manchester,PM2.5,6,2020,9,2020-09-01,Pandemic
2020-09-30,Sheffield,O3,28,2020,9,2020-09-01,Pandemic
2020-09-30,Sheffield,NO2,26,2020,9,2020-09-01,Pandemic
2020-09-30,Sheffield,PM10,11,2020,9,2020-09-01,Pandemic
2020-09-30,Sheffield,PM2.5,7,2020,9,2020-09-01,Pandemic
2020-10-01,Edinburgh,O3,28,2020,10,2020-10-01,Pandemic
2020-10-01,Edinburgh,NO2,26,2020,10,2020-10-01,Pandemic
2020-10-01,Edinburgh,SO2,0,2020,10,2020-10-01,Pandemic
2020-10-01,Edinburgh,CO,0.079,2020,10,2020-10-01,Pandemic
2020-10-01,Edinburgh,PM10,6,2020,10,2020-10-01,Pandemic
2020-10-01,Edinburgh,PM2.5,3,2020,10,2020-10-01,Pandemic
2020-10-01,London,O3,45,2020,10,2020-10-01,Pandemic
2020-10-01,London,NO2,20,2020,10,2020-10-01,Pandemic
2020-10-01,London,SO2,2,2020,10,2020-10-01,Pandemic
2020-10-01,London,CO,0.15,2020,10,2020-10-01,Pandemic
2020-10-01,London,PM10,7,2020,10,2020-10-01,Pandemic
2020-10-01,London,PM2.5,4,2020,10,2020-10-01,Pandemic
2020-10-01,Manchester,O3,20,2020,10,2020-10-01,Pandemic
2020-10-01,Manchester,NO2,34,2020,10,2020-10-01,Pandemic
2020-10-01,Manchester,SO2,1,2020,10,2020-10-01,Pandemic
2020-10-01,Manchester,PM10,12,2020,10,2020-10-01,Pandemic
2020-10-01,Manchester,PM2.5,6,2020,10,2020-10-01,Pandemic
2020-10-01,Sheffield,O3,36,2020,10,2020-10-01,Pandemic
2020-10-01,Sheffield,NO2,21,2020,10,2020-10-01,Pandemic
2020-10-01,Sheffield,PM10,10,2020,10,2020-10-01,Pandemic
2020-10-01,Sheffield,PM2.5,6,2020,10,2020-10-01,Pandemic
2020-10-02,Edinburgh,O3,33,2020,10,2020-10-01,Pandemic
2020-10-02,Edinburgh,NO2,19,2020,10,2020-10-01,Pandemic
2020-10-02,Edinburgh,SO2,1,2020,10,2020-10-01,Pandemic
2020-10-02,Edinburgh,CO,0.075,2020,10,2020-10-01,Pandemic
2020-10-02,Edinburgh,PM10,9,2020,10,2020-10-01,Pandemic
2020-10-02,Edinburgh,PM2.5,4,2020,10,2020-10-01,Pandemic
2020-10-02,London,O3,41,2020,10,2020-10-01,Pandemic
2020-10-02,London,NO2,25,2020,10,2020-10-01,Pandemic
2020-10-02,London,SO2,3,2020,10,2020-10-01,Pandemic
2020-10-02,London,CO,0.14,2020,10,2020-10-01,Pandemic
2020-10-02,London,PM10,7,2020,10,2020-10-01,Pandemic
2020-10-02,London,PM2.5,4,2020,10,2020-10-01,Pandemic
2020-10-02,Manchester,O3,31,2020,10,2020-10-01,Pandemic
2020-10-02,Manchester,NO2,29,2020,10,2020-10-01,Pandemic
2020-10-02,Manchester,SO2,1,2020,10,2020-10-01,Pandemic
2020-10-02,Manchester,PM10,16,2020,10,2020-10-01,Pandemic
2020-10-02,Manchester,PM2.5,10,2020,10,2020-10-01,Pandemic
2020-10-02,Sheffield,O3,35,2020,10,2020-10-01,Pandemic
2020-10-02,Sheffield,NO2,23,2020,10,2020-10-01,Pandemic
2020-10-02,Sheffield,PM10,16,2020,10,2020-10-01,Pandemic
2020-10-02,Sheffield,PM2.5,9,2020,10,2020-10-01,Pandemic
2020-10-03,Edinburgh,O3,24,2020,10,2020-10-01,Pandemic
2020-10-03,Edinburgh,NO2,31,2020,10,2020-10-01,Pandemic
2020-10-03,Edinburgh,SO2,1,2020,10,2020-10-01,Pandemic
2020-10-03,Edinburgh,CO,0.1,2020,10,2020-10-01,Pandemic
2020-10-03,Edinburgh,PM10,6,2020,10,2020-10-01,Pandemic
2020-10-03,Edinburgh,PM2.5,4,2020,10,2020-10-01,Pandemic
2020-10-03,London,O3,51,2020,10,2020-10-01,Pandemic
2020-10-03,London,NO2,16,2020,10,2020-10-01,Pandemic
2020-10-03,London,SO2,3,2020,10,2020-10-01,Pandemic
2020-10-03,London,CO,0.14,2020,10,2020-10-01,Pandemic
2020-10-03,London,PM10,6,2020,10,2020-10-01,Pandemic
2020-10-03,London,PM2.5,5,2020,10,2020-10-01,Pandemic
2020-10-03,Manchester,O3,30,2020,10,2020-10-01,Pandemic
2020-10-03,Manchester,NO2,23,2020,10,2020-10-01,Pandemic
