City,Pollutant,YearMonth,Monthly_Mean,Monthly_SD,n_days
London,NO2,2021-08-01,10.35483870967742,3.9374135935219727,31
London,NO2,2021-09-01,19.233333333333334,10.546067524432273,30
London,NO2,2021-10-01,18.903225806451612,9.034581114472243,31
London,NO2,2021-11-01,26.066666666666666,12.13695790247444,30
London,NO2,2021-12-01,21.64516129032258,9.460614451844638,31
London,NO2,2022-01-01,34.67741935483871,17.68876686256788,31
London,NO2,2022-02-01,16.88,8.56017912585167,25
London,NO2,2022-03-01,26.24137931034483,15.674490587333732,29
London,NO2,2022-04-01,17.366666666666667,7.69452708920027,30
London,NO2,2022-05-01,13.064516129032258,5.316236036087736,31
London,NO2,2022-06-01,10.7,6.0977666912312785,30
London,NO2,2022-07-01,9.903225806451612,5.230390926815302,31
London,NO2,2022-08-01,11.67741935483871,4.9691521528606435,31
London,NO2,2022-09-01,16.82758620689655,7.201532403976062,29
London,NO2,2022-10-01,19.225806451612904,9.087389347953037,31
London,NO2,2022-11-01,20.75,9.735863445891024,28
London,NO2,2022-12-01,28.774193548387096,17.99575816207689,31
London,NO2,2023-01-01,27.774193548387096,19.170654096681826,31
London,NO2,2023-02-01,28.107142857142858,15.856624473151266,28
London,NO2,2023-03-01,16.344827586206897,8.212689928523355,29
London,NO2,2023-04-01,17.366666666666667,5.892621530842374,30
London,NO2,2023-05-01,12.419354838709678,4.660287498630581,31
London,NO2,2023-06-01,12.7,5.861328553646614,30
London,NO2,2023-07-01,9.709677419354838,5.16522699331531,31
London,NO2,2023-08-01,11.387096774193548,4.957670281861826,31
London,NO2,2023-09-01,17.107142857142858,8.924951647194616,28
London,NO2,2023-10-01,21.580645161290324,8.991752493436739,31
London,NO2,2023-11-01,25.1,10.662050006674495,30
London,NO2,2023-12-01,18.64516129032258,11.26513319079946,31
London,NO2,2024-01-01,20.774193548387096,13.253200059908437,31
London,NO2,2024-02-01,17.586206896551722,7.263004304493671,29
London,NO2,2024-03-01,16.96551724137931,6.8529595203234726,29
London,NO2,2024-04-01,10.566666666666666,4.190986496768029,30
London,NO2,2024-05-01,14.96774193548387,6.5191199353273745,31
London,NO2,2024-06-01,11.566666666666666,4.621414422486672,30
London,NO2,2024-07-01,10.290322580645162,4.866165830761743,31
London,NO2,2024-08-01,10.172413793103448,4.928553580320363,29
London,NO2,2024-09-01,13.933333333333334,5.705008890157982,30
London,NO2,2024-10-01,18.677419354838708,8.271989268103102,31
London,NO2,2024-11-01,24.233333333333334,9.99200830089014,30
London,NO2,2024-12-01,14.870967741935484,8.036342184036512,31
London,O3,2020-01-01,38.17391304347826,22.501822499750475,23
London,O3,2020-02-01,56,18.154102251872125,29
London,O3,2020-03-01,60.96774193548387,14.752364490633903,31
London,O3,2020-04-01,73.86666666666666,10.985047308401366,30
London,O3,2020-05-01,73.83870967741936,9.733436440755986,31
